1.599344306306659524e-01 -9.124163708164227671e-02 -3.532392185421803082e-02 1.204801100450082624e-01 -5.198712499589016461e-02 5.473527801647660312e-02 -8.707742481913552379e-02
-1.255039769216295328e-02 -1.456258634916652618e-02 6.500401817249952530e-02 1.560120580338844598e-02 7.278956132800434332e-03 -1.297226531220781534e-02 -4.792436707610722713e-02
4.863874148546234316e-02 -3.403568701159320753e-02 1.747842274416367553e-02 2.415230123686793948e-02 2.068048645311201805e-02 -7.254500333505557903e-03 -2.143828032924511087e-02
5.853018914220908808e-03 -1.489446999135202003e-02 3.093588708368516169e-02 5.670130122374610754e-02 -7.372934758527857103e-03 -4.268496212949087626e-02 2.977966935918353181e-02
1.050235771706253991e-02 2.764747519893342650e-02 2.016225530351400605e-02 2.360032172681839069e-02 4.339114365243642440e-02 -3.968282058556778236e-02 -1.100798470222329010e-02
-7.919263544941421151e-03 -2.162007817167150084e-02 6.662728271553489123e-02 -7.441086756581110013e-04 1.250006434384110660e-02 -1.936695994076770289e-02 -3.968284523077750953e-02
2.154212930468454301e-01 -8.494761200805449330e-02 -3.666002566612617392e-02 4.518191330456337862e-02 9.217208890559712084e-03 1.351063007960009305e-02 -1.163458326313981800e-01
-1.661198261307922641e-01 1.654054191612341351e-01 -1.331709718953190680e-01 1.540516657640915443e-01 2.202554387992649021e-01 1.444145169643729909e-01 -8.135744941122076412e-02
4.291359540386207455e-02 -4.019985273830806866e-02 -1.678460414917804996e-02 1.515093488956395229e-01 -1.237815397121097560e-01 -3.403251632614939098e-02 1.088441459378376303e-01
4.622474502634864833e-03 -1.591377884083406899e-02 4.894142812793166042e-02 2.337155190810080024e-03 8.411043922877009180e-03 -1.541447168919548964e-02 -2.434415563320673978e-02
-3.282665747989713112e-02 -2.695790585233472092e-02 1.065243409163509625e-01 -2.056187876226862454e-03 1.001738506516608729e-01 -7.702942593616142475e-02 -7.427417757404281007e-02
1.048900372196627647e-03 -1.111574507949130569e-02 4.555718353382273711e-02 7.771888079509750580e-03 2.111942662832697742e-02 -1.382128884432761058e-02 -3.231661978773085059e-02
3.701089392535051193e-03 -1.342258872533396916e-02 3.799946694756603516e-02 1.661684160433827412e-02 4.533269386263134686e-03 -1.468997892454250269e-02 -6.123073633836773576e-03
4.505124033794706551e-02 -4.381922657373801128e-02 2.197048376957771304e-02 3.631006816431791434e-02 1.068963249961627600e-03 1.462679244771006347e-03 -1.317185772970254007e-02
-5.014831152402948744e-03 -2.300993528599656543e-02 5.830136922148578676e-02 1.114782467547721645e-02 1.087191935315863153e-02 -9.815915581468527551e-03 -3.773166832210849558e-02
-2.122735854402423364e-02 -2.887547051090576244e-02 7.506477413423472134e-02 1.545266720924689738e-03 3.549212556433123389e-02 -2.505255078462266527e-02 -3.983607730798138791e-02
1.600705233396337024e-01 -1.455689174236619310e-01 -2.948726919660702231e-02 7.990617347318507147e-02 2.576995281063391985e-02 6.510597140377034908e-02 -7.421366682765362377e-02
-7.107149106289079032e-02 -7.079955486645719831e-02 1.140954124925853130e-01 -1.802111507714174513e-02 -5.492413089674322464e-03 -4.136173204762237654e-02 5.906109072532374910e-02
-1.616522113115817852e-02 -2.494879966504513769e-02 8.717832191974363154e-02 6.765942575883033151e-04 1.165294390841365747e-02 -1.600769120876324725e-02 -6.467645582558381734e-02
1.025353406953759955e-02 -7.164559806866257000e-03 2.341671838275425493e-02 2.971893932619009901e-02 -3.324326635649681606e-03 -2.391341904881007577e-02 1.755590899813834135e-02
-1.008344340486868884e-01 -1.478827822108445544e-01 1.263894709028356711e-01 -6.340180406364410992e-02 -5.911803412114228357e-03 -1.690955253206800346e-01 3.002204818059928670e-01
2.021354845044346649e-01 -2.065950525160549778e-01 -5.109112762391431611e-02 6.029852491366802930e-02 1.309429753374993788e-02 6.246902881916742249e-03 4.627729143165168479e-02
7.061344156989501691e-04 -8.725134061036813465e-03 4.282873511160167207e-02 1.098290309338516811e-02 6.980759289242308499e-03 -1.458639069492289643e-02 -1.648044257592018100e-02
-1.915399676387189928e-02 -4.102509375857864987e-02 8.165483632834873162e-02 8.532494456327753204e-03 1.774799360358399886e-02 -2.317028811415457537e-02 -3.624398086929624813e-02
3.187158105878924036e-02 2.755060661713193935e-03 3.061411301892514106e-02 -3.634516182215808376e-03 9.688328377188240234e-03 -1.477382596182595306e-02 -3.439102263386737551e-02
-3.624686816785187282e-02 -1.321101943818305847e-02 1.001677213270433381e-01 -8.154021272934783293e-03 8.249673600501948589e-02 -7.474241531266999361e-02 -6.195630631798827725e-02
3.257113262391937714e-02 -2.542456288135026485e-02 2.985534525917893367e-02 1.408494368763781382e-02 5.677703577931823148e-03 -1.278912406193308954e-02 -1.351259660548896277e-02
-3.449672892648383837e-02 -1.349233602998761161e-01 1.516647442375985144e-01 -6.870233990488351650e-02 -1.094166844159220470e-01 3.345186878090993798e-01 -1.656402359652896228e-01
3.612467713531447751e-03 -2.844937416968644842e-02 5.316052891090529420e-02 5.519615442471428705e-03 1.199111954059784227e-02 -2.208254663070596466e-02 -1.994518812948177164e-02
-3.876286363408069924e-02 -4.582537925855911798e-02 9.432609997257242196e-02 8.917914498600970283e-03 3.647765393116158411e-02 -1.960597818180153176e-02 -3.845738528560738861e-02
-1.003452464772220387e-01 3.458761212492274251e-02 -1.902625969967691733e-01 1.535606740738867659e-01 2.939057050024844742e-01 1.306583885474274249e-03 1.447456163165714571e-01
1.028638907461991575e-01 1.615449824281750824e-01 -1.847555499245037425e-01 -4.632023805125190519e-01 2.350361813822867962e-01 2.457914545582035593e-01 2.108655584490757018e-01
-5.673539198382132609e-02 -6.543340656529823829e-02 1.130217796551692133e-01 9.362204683244805190e-03 1.630032535741593111e-02 -1.826786122478061755e-02 -2.545195550477311053e-02
1.203275932993600437e-02 -6.587036319970106940e-03 3.586480460222687267e-02 1.195191355274440904e-02 8.895338209793017190e-03 -8.940538837149930584e-03 -2.552215193000038906e-02
1.796077114296578681e-01 -2.867064974352053763e-01 -4.140292053471460870e-02 1.463656387236109413e-01 1.096073449294670960e-01 -1.780524790840368188e-01 1.028798177045041062e-01
4.634215790027214343e-03 -1.354421599734812603e-02 5.372445091258758881e-02 1.305806378146802350e-03 7.056048923361110323e-03 -1.730220213795187478e-02 -3.296254418588238921e-02
8.772327688691160859e-04 -2.328059210591936282e-02 3.885845379991613446e-02 1.527422061835906862e-02 4.492280724413948503e-03 -9.387886125101803717e-03 3.699842516407133805e-04
3.906273972644544804e-03 1.563769764372622932e-03 3.232393220980425697e-02 1.706802563086247393e-02 1.508003319804518752e-02 -1.377652440942091217e-02 -9.674456426249502389e-03
-4.116086791267489775e-02 -1.904463580921373633e-01 3.358775869192549141e-02 -6.933212434745919528e-02 -2.945504591361099989e-01 4.237743821341888317e-01 2.161095093537014067e-01
-3.568436722251606269e-02 -3.357474933476888024e-02 9.159470221249889355e-02 1.055935519398869260e-02 2.489531266315846841e-02 -2.607400044275770892e-02 -4.066886669477390304e-02
1.238978081589923140e-02 -1.429091429663107836e-04 2.521434677198532148e-02 2.221491041845904263e-02 3.375203622291585246e-03 -1.088882797427321095e-02 -4.257963217304450501e-03
1.490299585671704501e-02 6.806119373665243943e-02 3.748408411887075437e-02 1.076842922696046312e-01 -7.824019827872576160e-02 1.286058038421290448e-02 -6.319297575876389739e-02
1.572136659449994631e-02 -3.280850575219678572e-02 4.465448478932507875e-02 1.260379433230240931e-02 2.487414817001172736e-03 -1.854016712752975735e-02 -8.866460508421561415e-03
-1.919889519325506874e-02 -2.795210282382475445e-02 8.143196020085453901e-02 -6.804095864002261684e-03 3.871000867970968151e-02 -1.822578429917516563e-02 -6.083441988773585080e-02
3.047603059488952423e-02 -2.063711782032572745e-02 3.341643937782548535e-02 -2.348291411162120590e-03 2.307216380293018038e-02 -1.146412218532129670e-02 -3.119652838319994514e-02
-1.594083496035250958e-01 2.725155468287272509e-01 -1.609943695420868598e-02 3.699936181202890806e-01 -3.001180898343903669e-01 -3.555405017112744231e-02 -2.828324617218507323e-02
-4.610175213853207055e-03 -2.466060435169769444e-02 6.131476231703835572e-02 -2.471428933110808145e-03 1.519149634323600090e-02 -1.825210952809800183e-02 -2.822925561481481535e-02
1.038894725984394890e-01 1.847378010010794491e-02 -2.388993059429195265e-02 6.863703173806692641e-03 -5.082251208920186836e-02 1.559468473925318677e-01 -1.559714966994477092e-01
-3.210528621593069371e-02 -6.470886715721038684e-02 1.101353449048292493e-01 -2.102494923042998523e-02 5.432203357517985387e-02 -4.902458194553637599e-02 -3.709942901476315225e-02
4.001508341845350612e-03 -1.642130205732760320e-02 4.608331280925359597e-02 9.816391402872335151e-03 6.472493299181899043e-03 -1.138569607396204206e-02 -2.104750408023116012e-02
4.365648869106908588e-03 -2.293228012642915467e-02 4.650078682627912380e-02 8.746083709403964374e-03 1.277085933739753251e-02 -1.507260167342780802e-02 -1.765603857997972287e-02
